Tract Code,Tract Income Level,Distressed (Y/N),Tract Median Fam Income,MSA Median Fam Income,2017 Median Fam Income,2015 Median Fam Income,Tract Population,Tract Minority %,Minority Pop,Owner Occupied Units,1-4 Fam Units,state,county
0091.02,Moderate,No,50.30,"$107,600","$54,123","$53,711",5288,92.95,4915,632,1347,11,001
0092.01,Low,No,48.58,"$107,600","$52,272","$51,875",2261,65.68,1485,281,487,11,001
0092.03,Middle,No,89.87,"$107,600","$96,700","$95,952",2612,84.30,2202,581,893,11,001
0092.04,Low,No,26.01,"$107,600","$27,987","$27,778",2785,90.66,2525,234,334,11,001
0093.01,Middle,No,85.16,"$107,600","$91,632","$90,927",3204,64.95,2081,871,1131,11,001
0093.02,Moderate,No,60.26,"$107,600","$64,840","$64,338",1053,79.87,841,330,396,11,001
0094.00,Middle,No,90.68,"$107,600","$97,572","$96,818",4850,86.25,4183,1345,1654,11,001
0095.01,Low,No,44.65,"$107,600","$48,043","$47,679",7088,77.02,5459,366,641,11,001
0095.03,Middle,No,87.83,"$107,600","$94,505","$93,775",3347,77.47,2593,1027,1297,11,001
0095.04,Moderate,No,70.12,"$107,600","$75,449","$74,872",3315,78.94,2617,692,1254,11,001
0095.05,Moderate,No,67.59,"$107,600","$72,727","$72,165",2701,94.37,2549,960,1210,11,001
0095.07,Moderate,No,66.73,"$107,600","$71,801","$71,250",1631,99.02,1615,486,586,11,001
0095.08,Middle,No,80.31,"$107,600","$86,414","$85,744",3829,90.55,3467,855,966,11,001
0095.09,Moderate,No,65.12,"$107,600","$70,069","$69,531",3485,97.19,3387,1050,1377,11,001
0096.01,Low,No,36.00,"$107,600","$38,736","$38,438",2211,99.82,2207,335,740,11,001
0096.02,Low,No,21.33,"$107,600","$22,951","$22,778",3457,99.83,3451,94,282,11,001
0096.03,Low,No,40.24,"$107,600","$43,298","$42,964",3014,99.67,3004,412,953,11,001
0096.04,Moderate,No,63.33,"$107,600","$68,143","$67,614",2108,99.34,2094,630,918,11,001
0097.00,Low,No,31.61,"$107,600","$34,012","$33,750",3371,99.73,3362,417,751,11,001
0098.01,Low,No,31.06,"$107,600","$33,421","$33,167",2159,98.98,2137,160,378,11,001
0098.02,Low,No,20.79,"$107,600","$22,370","$22,206",1646,99.82,1643,182,485,11,001
0098.03,Low,No,28.05,"$107,600","$30,182","$29,948",2733,99.78,2727,132,483,11,001
0098.04,Low,No,35.51,"$107,600","$38,209","$37,917",2778,98.78,2744,316,419,11,001
0098.07,Low,No,43.06,"$107,600","$46,333","$45,977",3043,98.09,2985,550,1035,11,001
0098.10,Low,No,28.41,"$107,600","$30,569","$30,333",2676,100.00,2676,126,511,11,001
0098.11,Low,No,29.59,"$107,600","$31,839","$31,600",5018,100.00,5018,223,453,11,001
0099.01,Middle,No,93.59,"$107,600","$100,703","$99,924",2563,96.72,2479,824,1087,11,001
0099.02,Moderate,No,63.71,"$107,600","$68,552","$68,021",2780,99.06,2754,873,1100,11,001
0099.03,Moderate,No,57.11,"$107,600","$61,450","$60,982",1828,98.03,1792,389,703,11,001
0099.04,Low,No,32.22,"$107,600","$34,669","$34,400",2462,97.56,2402,303,428,11,001
0099.05,Low,No,40.51,"$107,600","$43,589","$43,250",2795,99.86,2791,459,780,11,001
0099.06,Low,No,47.79,"$107,600","$51,422","$51,026",1521,98.55,1499,238,418,11,001
0099.07,Low,No,26.61,"$107,600","$28,632","$28,417",2890,100.00,2890,222,1024,11,001
0101.00,Upper,No,129.96,"$107,600","$139,837","$138,750",2624,42.26,1109,437,56,11,001
0102.00,Middle,No,111.93,"$107,600","$120,437","$119,500",2537,58.26,1478,473,385,11,001
0103.00,Moderate,No,61.80,"$107,600","$66,497","$65,986",3462,79.87,2765,592,825,11,001
0104.00,Low,No,38.60,"$107,600","$41,534","$41,212",4474,92.96,4159,493,1167,11,001
0105.00,Upper,No,125.22,"$107,600","$134,737","$133,693",3418,57.40,1962,830,700,11,001
0106.00,Upper,No,135.37,"$107,600","$145,658","$144,531",5783,41.66,2409,740,1392,11,001
0107.00,Moderate,No,69.17,"$107,600","$74,427","$73,854",1821,29.00,528,159,119,11,001
0108.00,Unknown,No,0.00,"$107,600",$0,$0,6289,36.02,2265,71,27,11,001
0109.00,Low,No,32.12,"$107,600","$34,561","$34,301",4275,98.55,4213,24,344,11,001
0110.00,Middle,No,112.98,"$107,600","$121,566","$120,625",3552,38.71,1375,1483,532,11,001
0111.00,Middle,No,88.53,"$107,600","$95,258","$94,519",5490,92.84,5097,1189,1582,11,001
9203.13,Upper,No,171.22,"$64,300","$110,094","$107,361",5598,44.82,2509,1454,1768,06,037
9203.14,Upper,No,198.53,"$64,300","$127,655","$124,489",2944,37.33,1099,765,819,06,037
9203.22,Upper,No,179.52,"$64,300","$115,431","$112,569",2976,36.76,1094,908,851,06,037
9203.26,Upper,No,160.14,"$64,300","$102,970","$100,417",6651,47.96,3190,1310,1538,06,037
9203.28,Upper,No,241.50,"$64,300","$155,285","$151,429",2089,31.79,664,379,401,06,037
9203.29,Upper,No,153.27,"$64,300","$98,553","$96,105",5834,42.65,2488,1499,1741,06,037
9203.30,Upper,No,170.57,"$64,300","$109,677","$106,953",5799,46.25,2682,1473,1620,06,037
9203.31,Upper,No,155.42,"$64,300","$99,935","$97,458",4301,32.57,1401,926,1365,06,037
9203.32,Upper,No,168.20,"$64,300","$108,153","$105,469",2472,38.27,946,465,425,06,037
9203.34,Upper,No,144.50,"$64,300","$92,914","$90,609",6263,36.79,2304,1435,1584,06,037
9203.36,Moderate,No,66.90,"$64,300","$43,017","$41,949",6362,80.79,5140,437,1010,06,037
9203.37,Moderate,No,62.56,"$64,300","$40,226","$39,228",7549,88.45,6677,488,1209,06,037
9203.38,Upper,No,250.29,"$64,300","$160,936","$156,944",6412,40.22,2579,1579,1740,06,037
9203.39,Upper,No,206.23,"$64,300","$132,606","$129,318",7199,40.59,2922,1542,1867,06,037
9301.01,Middle,No,108.01,"$64,300","$69,450","$67,727",157,37.58,59,28,117,06,037
9302.00,Middle,No,103.66,"$64,300","$66,653","$65,000",441,35.37,156,121,174,06,037
9303.01,Upper,No,134.16,"$64,300","$86,265","$84,125",869,35.56,309,186,322,06,037
9800.01,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.02,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.03,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.04,Unknown,No,0.00,"$64,300",$0,$0,11,100.00,11,0,0,06,037
9800.05,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.06,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.07,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.08,Moderate,No,56.81,"$64,300","$36,529","$35,625",124,56.45,70,14,25,06,037
9800.09,Unknown,No,0.00,"$64,300",$0,$0,5,80.00,4,0,12,06,037
9800.10,Unknown,No,0.00,"$64,300",$0,$0,139,74.82,104,18,39,06,037
9800.13,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.14,Unknown,No,0.00,"$64,300",$0,$0,70,0.00,0,0,20,06,037
9800.15,Moderate,No,51.58,"$64,300","$33,166","$32,344",347,73.20,254,0,131,06,037
9800.18,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.19,Upper,No,273.77,"$64,300","$176,034","$171,667",214,33.18,71,61,66,06,037
9800.20,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.21,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.22,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.23,Unknown,No,0.00,"$64,300",$0,$0,10,100.00,10,5,5,06,037
9800.24,Upper,No,327.04,"$64,300","$210,287","$205,069",246,48.37,119,63,76,06,037
9800.25,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.26,Unknown,No,0.00,"$64,300",$0,$0,44,90.91,40,4,8,06,037
9800.28,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.30,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9800.31,Unknown,No,0.00,"$64,300",$0,$0,1035,65.31,676,0,13,06,037
9800.33,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9901.00,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9902.00,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
9903.00,Unknown,No,0.00,"$64,300",$0,$0,0,0.00,0,0,0,06,037
8423.00,Upper,No,199.07,"$77,500","$154,279","$150,000",3754,29.83,1120,768,806,17,031
8424.00,Moderate,No,65.17,"$77,500","$50,507","$49,107",3102,100.00,3102,835,1282,17,031
8425.00,Low,No,13.62,"$77,500","$10,556","$10,268",2286,99.91,2284,62,231,17,031
8426.00,Middle,No,92.45,"$77,500","$71,649","$69,667",4852,54.00,2620,771,1558,17,031
8428.00,Low,No,45.08,"$77,500","$34,937","$33,970",7446,95.64,7121,892,2183,17,031
8429.00,Low,No,32.11,"$77,500","$24,885","$24,200",2412,95.90,2313,181,536,17,031
8430.00,Low,No,27.34,"$77,500","$21,189","$20,603",2848,100.00,2848,139,704,17,031
8431.00,Low,No,41.38,"$77,500","$32,070","$31,182",1931,94.20,1819,135,526,17,031
8432.00,Low,No,41.53,"$77,500","$32,186","$31,293",2538,89.40,2269,250,874,17,031
8433.00,Low,No,44.89,"$77,500","$34,790","$33,828",1848,92.15,1703,82,454,17,031
8434.00,Low,No,41.60,"$77,500","$32,240","$31,346",1281,96.02,1230,234,492,17,031
8435.00,Low,No,43.31,"$77,500","$33,565","$32,639",8572,90.04,7718,151,352,17,031
8436.00,Moderate,No,53.87,"$77,500","$41,749","$40,595",2639,96.97,2559,264,688,17,031
8437.00,Upper,No,153.35,"$77,500","$118,846","$115,556",2440,35.12,857,590,780,17,031
8438.00,Moderate,No,54.43,"$77,500","$42,183","$41,019",1853,76.42,1416,290,855,17,031
8439.00,Low,No,37.71,"$77,500","$29,225","$28,417",3630,98.68,3582,444,611,17,031
9800.00,Unknown,No,0.00,"$77,500",$0,$0,0,0.00,0,0,0,17,031
9801.00,Unknown,No,0.00,"$77,500",$0,$0,0,0.00,0,0,0,17,031
9900.00,Unknown,No,0.00,"$77,500",$0,$0,0,0.00,0,0,0,17,031
9816.00,Unknown,No,0.00,"$94,300",$0,$0,0,0.00,0,0,0,25,025
9817.00,Unknown,No,0.00,"$94,300",$0,$0,0,0.00,0,0,0,25,025
9818.00,Upper,No,275.63,"$94,300","$259,919","$250,001",33,0.00,0,19,26,25,025
9901.01,Unknown,No,0.00,"$94,300",$0,$0,0,0.00,0,0,0,25,025
1175.00,Middle,No,95.90,"$73,700","$70,678","$69,094",5027,64.81,3258,966,1340,36,081
1181.00,Middle,No,98.81,"$73,700","$72,823","$71,190",1577,59.73,942,199,708,36,081
1185.00,Moderate,No,73.24,"$73,700","$53,978","$52,773",2186,86.23,1885,193,512,36,081
1187.00,Moderate,No,57.21,"$73,700","$42,164","$41,223",2404,85.98,2067,318,581,36,081
1189.00,Middle,No,99.76,"$73,700","$73,523","$71,875",2556,91.51,2339,368,702,36,081
1191.00,Moderate,No,62.21,"$73,700","$45,849","$44,827",3420,93.65,3203,250,937,36,081
1193.00,Middle,No,82.12,"$73,700","$60,522","$59,167",2079,77.83,1618,322,633,36,081
1195.00,Upper,No,130.12,"$73,700","$95,898","$93,750",1412,69.33,979,292,448,36,081
1199.00,Middle,No,100.28,"$73,700","$73,906","$72,250",1520,81.05,1232,354,524,36,081
1201.00,Moderate,No,58.70,"$73,700","$43,262","$42,292",1617,86.95,1406,213,469,36,081
1203.00,Middle,No,85.54,"$73,700","$63,043","$61,635",1734,79.58,1380,347,506,36,081
1205.00,Low,No,41.80,"$73,700","$30,807","$30,117",2747,95.19,2615,298,616,36,081
1207.00,Middle,No,109.62,"$73,700","$80,790","$78,984",2781,68.03,1892,552,916,36,081
1211.00,Unknown,No,0.00,"$73,700",$0,$0,0,0.00,0,0,0,36,081
1215.00,Moderate,No,75.26,"$73,700","$55,467","$54,228",4434,86.87,3852,715,1364,36,081
1223.00,Middle,No,116.83,"$73,700","$86,104","$84,178",3556,60.35,2146,722,1140,36,081
1227.01,Middle,No,82.63,"$73,700","$60,898","$59,538",11789,71.81,8466,1694,1961,36,081
1227.02,Low,No,38.29,"$73,700","$28,220","$27,593",7007,76.10,5332,270,518,36,081
1241.00,Middle,No,102.08,"$73,700","$75,233","$73,548",3148,63.06,1985,858,1294,36,081
1247.00,Middle,No,114.78,"$73,700","$84,593","$82,702",3442,40.30,1387,1007,1215,36,081
1257.00,Moderate,No,74.34,"$73,700","$54,789","$53,563",3298,81.56,2690,576,909,36,081
1265.00,Middle,No,118.77,"$73,700","$87,533","$85,577",1517,70.67,1072,282,423,36,081
1267.00,Upper,No,129.14,"$73,700","$95,176","$93,047",4616,64.36,2971,462,722,36,081
1277.00,Upper,No,169.40,"$73,700","$124,848","$122,054",3528,24.89,878,913,1163,36,081
1283.00,Unknown,No,0.00,"$73,700",$0,$0,29,31.03,9,21,4,36,081
1291.02,Upper,No,147.47,"$73,700","$108,685","$106,250",3578,42.26,1512,1129,990,36,081
1291.03,Upper,No,121.89,"$73,700","$89,833","$87,824",3877,39.82,1544,1537,352,36,081
1291.04,Upper,No,145.37,"$73,700","$107,138","$104,741",4241,56.40,2392,1624,1676,36,081
1301.00,Upper,No,135.32,"$73,700","$99,731","$97,500",3984,62.42,2487,1162,1352,36,081
1333.00,Upper,No,143.29,"$73,700","$105,605","$103,239",3626,52.15,1891,883,1374,36,081
1339.00,Upper,No,150.94,"$73,700","$111,243","$108,750",1315,48.82,642,354,456,36,081
1341.00,Middle,No,117.44,"$73,700","$86,553","$84,615",3555,75.05,2668,790,1043,36,081
1347.00,Middle,No,89.89,"$73,700","$66,249","$64,767",10137,80.68,8179,690,1247,36,081
1367.00,Middle,No,90.27,"$73,700","$66,529","$65,040",6054,67.96,4114,1699,2226,36,081
1377.00,Middle,No,101.18,"$73,700","$74,570","$72,901",6270,68.92,4321,1112,2172,36,081
1385.01,Middle,No,101.04,"$73,700","$74,466","$72,798",4586,70.74,3244,773,1445,36,081
1385.02,Unknown,No,0.00,"$73,700",$0,$0,39,58.97,23,0,0,36,081
1399.00,Upper,No,137.25,"$73,700","$101,153","$98,889",1710,56.90,973,525,578,36,081
1403.00,Middle,No,116.12,"$73,700","$85,580","$83,661",2276,59.84,1362,639,837,36,081
1409.01,Upper,No,140.84,"$73,700","$103,799","$101,473",958,67.54,647,285,303,36,081
1409.02,Upper,No,144.53,"$73,700","$106,519","$104,130",3130,75.37,2359,724,910,36,081
1417.00,Upper,No,130.27,"$73,700","$96,009","$93,859",4821,71.62,3453,1278,1510,36,081
1429.00,Middle,No,111.54,"$73,700","$82,205","$80,368",3354,52.33,1755,806,1271,36,081
1435.00,Middle,No,117.32,"$73,700","$86,465","$84,531",2153,63.86,1375,584,761,36,081
1441.00,Upper,No,137.02,"$73,700","$100,984","$98,722",3254,67.12,2184,917,731,36,081
1447.00,Middle,No,106.66,"$73,700","$78,608","$76,850",3176,88.26,2803,600,993,36,081
1451.01,Middle,No,114.02,"$73,700","$84,033","$82,150",1658,52.90,877,415,522,36,081
1451.02,Upper,No,127.77,"$73,700","$94,166","$92,056",2616,73.47,1922,520,801,36,081
1459.00,Upper,No,136.32,"$73,700","$100,468","$98,221",2913,55.34,1612,656,1017,36,081
1463.00,Middle,No,112.33,"$73,700","$82,787","$80,931",3209,44.16,1417,513,810,36,081
1467.00,Middle,No,104.36,"$73,700","$76,913","$75,192",3313,55.90,1852,350,592,36,081
1471.00,Middle,No,101.58,"$73,700","$74,864","$73,190",3059,54.99,1682,690,980,36,081
1479.00,Upper,No,125.07,"$73,700","$92,177","$90,111",4845,55.09,2669,1035,1356,36,081
1483.00,Upper,No,180.82,"$73,700","$133,264","$130,278",2920,37.12,1084,813,1041,36,081
1507.01,Upper,No,135.95,"$73,700","$100,195","$97,950",2913,39.68,1156,969,1042,36,081
1507.02,Middle,No,116.49,"$73,700","$85,853","$83,929",3156,46.10,1455,935,909,36,081
1529.01,Upper,No,148.61,"$73,700","$109,526","$107,075",6796,65.92,4480,1854,2190,36,081
1529.02,Upper,No,138.32,"$73,700","$101,942","$99,657",5132,52.47,2693,1838,1986,36,081
1551.01,Middle,No,104.89,"$73,700","$77,304","$75,573",1947,4.73,92,1398,50,36,081
1551.02,Upper,No,144.00,"$73,700","$106,128","$103,750",7641,50.39,3850,2222,2946,36,081
1567.00,Middle,No,109.73,"$73,700","$80,871","$79,063",1363,77.48,1056,36,214,36,081
1571.01,Upper,No,126.90,"$73,700","$93,525","$91,429",7859,69.98,5500,2013,2508,36,081
1571.02,Middle,No,97.87,"$73,700","$72,130","$70,515",2065,77.63,1603,381,607,36,081
1579.01,Upper,No,153.83,"$73,700","$113,373","$110,833",4994,62.86,3139,1427,1662,36,081
1579.02,Upper,No,143.48,"$73,700","$105,745","$103,375",3809,66.47,2532,1003,1080,36,081
1579.03,Upper,No,123.95,"$73,700","$91,351","$89,306",3852,57.40,2211,1004,1356,36,081
1617.00,Upper,No,125.70,"$73,700","$92,641","$90,565",4911,52.35,2571,1112,1530,36,081
1621.00,Middle,No,109.03,"$73,700","$80,355","$78,553",7167,81.08,5811,1152,2008,36,081
9901.00,Unknown,No,0.00,"$73,700",$0,$0,0,0.00,0,0,0,36,081
6090.00,Upper,No,133.74,"$113,100","$151,260","$138,750",2568,41.51,1066,710,821,06,081
6091.00,Upper,No,140.37,"$113,100","$158,758","$145,625",1689,52.28,883,422,588,06,081
6092.01,Upper,No,142.71,"$113,100","$161,405","$148,056",3653,25.95,948,900,1180,06,081
6092.02,Middle,No,99.50,"$113,100","$112,535","$103,229",4174,43.20,1803,642,789,06,081
6093.00,Upper,No,149.85,"$113,100","$169,480","$155,461",3505,23.91,838,1009,1175,06,081
6094.00,Upper,No,208.77,"$113,100","$236,119","$216,591",3532,19.39,685,1036,1160,06,081
6095.00,Upper,No,183.46,"$113,100","$207,493","$190,333",5050,27.70,1399,1478,1742,06,081
6096.01,Upper,No,171.69,"$113,100","$194,181","$178,125",2925,32.79,959,850,999,06,081
6096.02,Upper,No,155.43,"$113,100","$175,791","$161,250",1614,31.04,501,552,603,06,081
6096.03,Upper,No,166.64,"$113,100","$188,470","$172,885",5335,27.99,1493,1786,1873,06,081
6097.00,Upper,No,160.82,"$113,100","$181,887","$166,842",4428,17.55,777,1489,1633,06,081
6098.00,Upper,No,144.30,"$113,100","$163,203","$149,702",4671,33.35,1558,1357,1702,06,081
6099.00,Upper,No,179.46,"$113,100","$202,969","$186,181",3069,23.20,712,963,1122,06,081
6100.00,Upper,No,139.98,"$113,100","$158,317","$145,227",4589,35.26,1618,909,1208,06,081
6101.00,Moderate,No,74.90,"$113,100","$84,712","$77,708",2401,54.56,1310,458,727,06,081
6102.01,Low,No,45.45,"$113,100","$51,404","$47,159",6123,89.02,5451,444,859,06,081
6102.02,Moderate,No,56.53,"$113,100","$63,935","$58,646",2217,65.72,1457,42,91,06,081
6102.03,Low,No,36.19,"$113,100","$40,931","$37,545",3980,91.31,3634,95,397,06,081
6103.02,Low,No,44.75,"$113,100","$50,612","$46,429",2577,69.03,1779,467,748,06,081
6103.03,Upper,No,175.19,"$113,100","$198,140","$181,750",8011,54.01,4327,2021,2224,06,081
6103.04,Upper,No,149.53,"$113,100","$169,118","$155,134",4230,52.60,2225,1423,1318,06,081
6104.00,Moderate,No,60.64,"$113,100","$68,584","$62,917",6308,82.18,5184,643,1340,06,081
6105.00,Low,No,48.77,"$113,100","$55,159","$50,597",5180,84.29,4366,771,1273,06,081
6106.01,Low,No,38.01,"$113,100","$42,989","$39,440",5980,90.57,5416,393,1204,06,081
6106.02,Upper,No,148.47,"$113,100","$167,920","$154,031",3633,52.85,1920,894,1197,06,081
6107.00,Moderate,No,70.84,"$113,100","$80,120","$73,500",5011,51.45,2578,898,1434,06,081
6108.00,Low,No,49.96,"$113,100","$56,505","$51,835",5183,78.45,4066,203,651,06,081
6109.00,Moderate,No,63.97,"$113,100","$72,350","$66,364",7200,67.17,4836,731,1660,06,081
6110.00,Middle,No,102.43,"$113,100","$115,848","$106,270",6109,47.98,2931,1189,1998,06,081
